ID,香烟品类,香烟地域,香烟品牌,名称,品牌:,类型:,焦油:,焦油高低:,烟碱:,一氧化碳:,长度:,过滤嘴长:,周长:,包装形式:,主颜色:,副颜色:,条装盒数:,每盒数量:,小盒价格:,条装价格:,小盒条码:,条装条码:
2311,传统烟,大陆,黄金叶,黄金叶(十支装大金圆)??黄金叶大金圆10支装,黄金叶,烤烟型,11mg,,1.0mg,11mg,84mm,,,纸质硬盒,黄,红,,10,￥22元,￥220元,6901028170864,6901028170963,,,,,,,,,,,,,
2312,传统烟,国外,555,555国际(加州含税版)??555国际美国加利福尼亚州含税版,555,混合型,,,,,94mm,28mm,,纸质硬盒,深蓝,红,,20,,,00947657,,,,,,,,,,,,,,
2313,传统烟,大陆,黄金叶,黄金叶(上河图)??清明上河图,黄金叶,烤烟型,10mg,,1.0mg,11mg,84mm,25mg,,纸质硬盒,白,金,,20,￥65元,￥650元,6901028172561,6901028172882,,,,,,,,,,,,,
2314,传统烟,大陆,玉溪,玉溪(软红人民大会堂),玉溪,烤烟型,11mg,,1.1mg,11mg,84mm,24mm,,纸质软包,红,金,,20,￥32元,￥320元,6901028317153,6901028317160,,,,,,,,,,,,,
2315,传统烟,大陆,红金龙,红金龙(软晓信天游),红金龙,烤烟型,8mg,,0.8mg,9mg,84mm,30mg,,纸质软包,金,褐,,20,￥10元,￥100元,6901028189897,6901028189903,,,,,,,,,,,,,
2316,传统烟,大陆,黄金叶,黄金叶(帝豪风华)??黄金叶软帝豪,黄金叶,烤烟型,10mg,,1.0mg,10mg,,,,纸质软包,红,金,,20,￥15元,￥150元,6901028162296,,,,,,,,,,,,,,
2317,传统烟,大陆,黄金叶,黄金叶(流金岁月),黄金叶,烤烟型,10mg,,1.0mg,10mg,,,,纸质硬盒,金,红,,20,￥32元,￥320元,6901028169936,6901028169929,,,,,,,,,,,,,
2318,传统烟,大陆,黄金叶,黄金叶(硬红帝豪)??黄金叶(帝豪红硬),黄金叶,烤烟型,10mg,,1.0mg,10mg,,,,纸质硬盒,红,金,,20,￥15元,￥150元,6901028163613,,,,,,,,,,,,,,
2319,传统烟,国外,Marlboro,万宝路(白金瑞士版100S)??瑞士白金万100S,Marlboro,混合型,6mg,,0.5mg,7mg,,,,纸质硬盒,,,,,,,7623900204984,,,,,,,,,,,,,,
2320,传统烟,大陆,利群,利群(软长嘴5mg)??利群软长嘴5mg、利群软5mg,利群,烤烟型,5mg,,0.5mg,7mg,84mm,,,纸质软包,,,,20,￥60元,￥600元,6901028119894,6901028119900,,,,,,,,,,,,,
2321,传统烟,国外,SOBRANIE(寿百年),寿百年(伦敦黑)??SOBRANIE LONDON Black??SOBRANIE 寿百年,SOBRANIE(寿百年),烤烟型,12mg,,1.1mg,15mg,84mm,26mm,,纸质硬盒,黑,金,,20,￥15元,￥135元,4032900099941,,,,,,,,,,,,,,
2322,传统烟,国外,LUCKY STRIKE(好彩),好彩(薄荷澳大利亚版)??LUCKY STRIKE 好彩,LUCKY STRIKE(好彩),外香型,,,,,,,,纸质硬盒,白,绿,,,,,8888075001878,,,,,,,,,,,,,,
2323,传统烟,大陆,黄鹤楼,黄鹤楼(软鸿运),黄鹤楼,烤烟型,8mg,,0.8mg,9mg,84mm,,,纸质软包,绛,金,,20,￥16元,￥160元,6901028188289,6901028188296,,,,,,,,,,,,,
2324,传统烟,大陆,双喜,双喜(软锦绣好日子),双喜,烤烟型,10mg,,0.9mg,11mg,84mm,25mg,,纸质软包,红,金,,20,￥23元,￥230元,6901028942935,6901028942942,,,,,,,,,,,,,
2325,传统烟,大陆,黄鹤楼,黄鹤楼(龙凤同心)硬,黄鹤楼,烤烟型,8mg,,0.8mg,9mg,,,,纸质硬盒,红,金,,,￥35元,￥350元,6901028179652,,,,,,,,,,,,,,
2326,传统烟,大陆,黄鹤楼,黄鹤楼(龙凤同心)软,黄鹤楼,烤烟型,8mg,,0.8mg,9mg,,,,纸质软包,,,,,￥40元,￥400元,6901028180658,,,,,,,,,,,,,,
2327,传统烟,大陆,钻石,钻石(软景泰1902),钻石,烤烟型,8mg,,0.8mg,10mg,70mm,16mm,,纸质软包,深蓝,金,,20,,,6901028250566,6901028250573,,,,,,,,,,,,,
2328,传统烟,国外,SOBRANIE(寿百年),寿百年(伦敦白)??SOBRANIE LONDON White??SOBRANIE 寿百年,SOBRANIE(寿百年),烤烟型,3mg,,0.3mg,4mg,84mm,26mm,,纸质硬盒,白,金,,20,￥15元,￥135元,4032900099972,,,,,,,,,,,,,,
2329,传统烟,国外,CAMEL(骆驼),骆驼(哈萨克斯坦音乐铁盒)??哈版音乐骆驼 哈音乐铁盒骆驼,CAMEL(骆驼),混合型,,,,,,,,纸质软包,,,,,,,,,,,,,,,,,,,,,
2330,传统烟,大陆,兰州,兰州(软珍品)??珍品兰州软 软珍品兰州,兰州,烤烟型,8mg,,0.8mg,10mg,84mm,,,纸质软包,深蓝,金,,,￥22元,￥220元,6901028066228,6901028066266,,,,,,,,,,,,,
2331,传统烟,大陆,钻石,钻石(时尚粗支),钻石,烤烟型,8mg,,0.8mg,10mg,,,,纸质软包,,,,,￥14元,￥140元,6901028079228,6901028079235,,,,,,,,,,,,,
2332,传统烟,大陆,黄鹤楼,黄鹤楼(冬·品道软),黄鹤楼,烤烟型,7mg,,0.7mg,8mg,74mm,,,纸质软包,白,绿,,20,￥100元,￥1000元,6901028180016,6901028185356,,,,,,,,,,,,,
2333,传统烟,大陆,钻石,钻石(避暑山庄),钻石,烤烟型,8mg,,0.8mg,10mg,84mm,,,纸质硬盒,黄,绿,,20,￥100元,,6901028250603,,,,,,,,,,,,,,
2334,传统烟,大陆,红金龙,红金龙(新硬红精品),红金龙,烤烟型,10mg,,1.0mg,11mg,,,,纸质硬盒,红,金,,20,￥8元,￥80元,6901028180023,6901028180030,,,,,,,,,,,,,
2335,传统烟,大陆,七匹狼,7匹狼(小通仙),七匹狼,烤烟型,10mg,,1.0mg,10mg,84mm,,,纸质软包,红,金,,20,￥36元,￥360元,6901028142182,6901028142199,,,,,,,,,,,,,
2336,传统烟,大陆,黄鹤楼,黄鹤楼(庆典)辛亥革命100周年纪念版??黄鹤楼辛亥革命100,黄鹤楼,烤烟型,,,,,,,,金属盒,金,金,,20,,,6901028184243,,,,,,,,,,,,,,
2337,传统烟,国外,Seven Stars(七星),七星(限量版)??SEVEN STARS Limited Edition??Seven Stars 七星,Seven Stars(七星),混合型,14mg,,1.2mg,,,,,纸质软包,黑,彩色,,20,￥26元,￥260元,49400397,,,,,,,,,,,,,,
2338,传统烟,大陆,七匹狼,七匹狼(16支纯香)??七匹狼纯香十六支,七匹狼,烤烟型,5mg,,0.5mg,7mg,84mm,,,纸质硬盒,香槟金,蓝,,16,￥3100,￥310元,6901028142274,6901028142304,,,,,,,,,,,,,
2339,传统烟,大陆,利群,利群(8mg),利群,烤烟型,8mg,,0.8mg,10mg,84mm,,,纸质硬盒,红,灰,,20,￥14元,￥140元,6901028117968,6901028117975,,,,,,,,,,,,,
2340,传统烟,大陆,双喜,双喜(硬红逸品),双喜,烤烟型,8mg,,0.8mg,10mg,84mm,30mg,,纸质硬盒,红,金,,20,￥32元,￥320元,6901028000390,6901028000406,,,,,,,,,,,,,
2341,传统烟,大陆,云烟,云烟(软大重九),云烟,烤烟型,8mg,,0.8mg,8mg,84mm,,,纸质软包,金黄色,,,20,￥100元,￥1000元,6901028051996,6901028051989,,,,,,,,,,,,,
2342,传统烟,大陆,中华,中华(硬出口)香港版??港版硬出口中华,中华,烤烟型,11mg,,1.0mg,,,,,纸质硬盒,红,,,20,,,6901028076883,,,,,,,,,,,,,,
2343,传统烟,大陆,黄鹤楼,黄鹤楼(兰盾),黄鹤楼,烤烟型,8mg,,0.8mg,8mg,,,,纸质硬盒,,,,20,￥60元,￥600元,6901028185394,,,,,,,,,,,,,,
2344,传统烟,大陆,泰山,泰山(天秀),泰山,烤烟型,8mg,,0.8mg,9mg,84mm,,,纸质硬盒,黄,绿,,20,￥32元,￥320元,6901028159654,6901028159661,,,,,,,,,,,,,
2345,传统烟,国外,KENT,健牌(英国免税)??KENT英国免税 英免KENT??健牌 箭牌 肯特,KENT,混合型,10mg,,0.7mg,10mg,,,,纸质软包,,,,,,,02794422,,,,,,,,,,,,,,
2346,传统烟,国外,Winston(云斯顿),云斯顿(蓝意大利含税限量版)??Winston Blue 意大利含税限量版??Winston 云斯顿,Winston(云斯顿),混合型,8mg,,0.6mg,9mg,84mm,26mm,,金属盒,蓝,白,,20,,,4033100016646,,,,,,,,,,,,,,
2347,传统烟,大陆,泰山,泰山(青秀),泰山,烤烟型,8mg,,0.8mg,9mg,84mm,,,纸质硬盒,,,,20,￥14元,￥140元,6901028159562,6901028159579,,,,,,,,,,,,,
2348,传统烟,大陆,贵烟,贵烟(好彩),贵烟,烤烟型,11mg,,1.1mg,12mg,84mm,,,纸质硬盒,香槟,金,,20,￥14元,￥140元,6901028102681,6901028102704,,,,,,,,,,,,,
2349,传统烟,大陆,钻石,钻石(红如意),钻石,烤烟型,12mg,,1.0mg,12mg,84mm,,,纸质软包,红,金,,20,￥10元,￥100元,6901028250504,6901028250511,,,,,,,,,,,,,
2350,传统烟,大陆,哈尔滨,哈尔滨(喜临门),哈尔滨,烤烟型,8mg,,0.8mg,10mg,84mm,,,纸质硬盒,红,金,,20,￥11元,￥110元,6901028104777,6901028104784,,,,,,,,,,,,,
2351,传统烟,大陆,茂大,茂大(世家)??茂大世家10支装,茂大,雪茄烟,10mg,,1.0mg,12mg,84mm,,,纸质硬盒,浅黄,棕,10,10,￥10元,￥100元,6901028219266,6901028188524,,,,,,,,,,,,,
2352,传统烟,国外,SOBRANIE(寿百年),寿百年(鸡尾酒)??五彩寿百年 Sobranie Cocktail 100's??SOBRANIE 寿百年,SOBRANIE(寿百年),烤烟型,7mg,,0.7mg,9mg,100mm,,,纸质硬盒,彩色,金,,20,￥30元,￥300元,50143450,,,,,,,,,,,,,,
2353,传统烟,国外,Marlboro,万宝路(红奔马大陆版)??万宝路2012农历年特别包 Marlboro lunar year special edition,Marlboro,混合型,,,,,,,,纸质硬盒,红,金,,20,￥12元,,9555277308836,,,,,,,,,,,,,,
2354,传统烟,国外,CAMEL(骆驼),骆驼(软黄美免)??美免原味骆驼 CAMEL FILTERS,CAMEL(骆驼),混合型,,,,,,,,纸质软包,浅黄,棕,,20,,,01230234,,,,,,,,,,,,,,
2355,传统烟,国外,555,555金锐(泰国免税版),555,烤烟型,,,,,84mm,27mm,,纸质硬盒,白,金,,20,,,50219711,,,,,,,,,,,,,,
2356,传统烟,大陆,泰山,泰山(祥秀),泰山,烤烟型,8mg,,0.8mg,9mg,84mm,,,纸质硬盒,红,金,,20,￥11元,￥110元,6901028159890,6901028159906,,,,,,,,,,,,,
2357,传统烟,大陆,双喜,双喜(硬蓝红玫王)??双喜红玫王硬蓝,双喜,烤烟型,8mg,,0.8mg,10mg,84mm,30mg,,纸质硬盒,深蓝,金,,20,￥16元,￥160元,6901028004978,,,,,,,,,,,,,,
2358,传统烟,大陆,双喜,双喜(软金1906),双喜,烤烟型,8mg,,0.8mg,11mg,84mm,,,纸质软包,金,红,,20,￥22元,￥220元,6901028004824,6901028004831,,,,,,,,,,,,,
2359,传统烟,大陆,云烟,云烟(大紫),云烟,烤烟型,8mg,,0.8mg,9mg,84mm,35mm,,纸质硬盒,紫红,金,,20,￥14元,￥140元,6901028311519,6901028311526,,,,,,,,,,,,,
2360,传统烟,大陆,泰山,泰山(八喜硬红)??泰山硬红八喜,泰山,烤烟型,8mg,,0.8mg,11mg,84mm,,,纸质硬盒,红,金,,20,￥6元,￥60元,6901028159531,6901028159548,,,,,,,,,,,,,
2361,传统烟,大陆,泰山,泰山(6mg),泰山,混合型,6mg,,0.6mg,7mg,84mm,,,纸质硬盒,白,金,,20,￥15元,￥150元,6901028159357,6901028159364,,,,,,,,,,,,,
2362,传统烟,大陆,泰山,泰山(白将军)??将军·白,泰山,烤烟型,11mg,,1.0mg,11mg,84mm,,,纸质硬盒,白,红,10,20,￥12元,￥120元,6901028151603,6901028151634,,,,,,,,,,,,,
2363,传统烟,历史品牌,阿诗玛,阿诗玛(世纪经典),阿诗玛,烤烟型,12mg,,1.0mg,12mg,84mm,,,纸质硬盒,金,红,,,￥10元,￥100元,4897028980812,,,,,,,,,,,,,,
2364,传统烟,国外,ESSE(爱喜),ESSE(薄荷)5mg??ESSE MENTHOL 爱喜薄荷5毫克??ESSE 爱喜,ESSE(爱喜),混合型,5mg,,0.5mg,5mg,100mm,,,纸质硬盒,白,绿,,20,￥10元,￥100元,8801116200580,,,,,,,,,,,,,,
2365,传统烟,国外,Marlboro,万宝路(100s美国免税版)??Marlboro 100'S,Marlboro,混合型,,,,,,,,纸质硬盒,,,,20,,,02836328,,,,,,,,,,,,,,
2366,传统烟,国外,BLACK DEVIL(黑魔鬼),黑魔鬼(Special)日版??BLACK DEVIL Special Flavour??BLACK DEVIL 黑魔鬼,BLACK DEVIL(黑魔鬼),混合型,10mg,,0.8mg,13mg,84mm,27mm,,纸质硬盒,黑,白,,20,￥10元,￥100元,8710151540516,,,,,,,,,,,,,,
2367,传统烟,国外,Marlboro,万宝路(爆珠薄荷日本版)??日本版蓝黑爆珠万 Marlboro ICE BLAST,Marlboro,,,,,,,,,纸质硬盒,黑,蓝,,20,,,7622100981633,,,,,,,,,,,,,,
2368,传统烟,国外,M·M,M·M(大亨6号纤细薄荷)??M·M menthol slims MM6号细支薄荷??M·M MM,M·M,混合型,6mg,,0.5mg,,,,,纸质硬盒,白,绿,,20,,,3800001111173,,,,,,,,,,,,,,
2369,传统烟,大陆,红塔山,红塔山(专供出口),红塔山,烤烟型,12mg,,1.1mg,12mg,84mm,,,纸质硬盒,白,红,,20,￥7元,￥70元,6901028316309,,,,,,,,,,,,,,
2370,传统烟,大陆,南京,南京(十二钗薄荷)??南京薄荷十二钗,南京,外香型,6mg,,0.6mg,5mg,97mm,30mg,,纸质硬盒,银色,绿色,,20,￥22元,￥220元,6901028062343,6901028062350,,,,,,,,,,,,,
2371,传统烟,大陆,好猫,好猫(神韵),好猫,烤烟型,11mg,,1.1mg,13mg,84mm,,,纸质软包,红,金,,20,￥15元,￥150元,6901028936408,6901028936415,,,,,,,,,,,,,
2372,传统烟,大陆,黄金叶,黄金叶(禧满堂),黄金叶,烤烟型,10mg,,1.0mg,10mg,84mm,,,纸质硬盒,金,红,,20,￥14元,￥140元,6901028170093,6901028170376,,,,,,,,,,,,,
2373,传统烟,大陆,南京,南京(84mm金陵十二钗)??金陵十二钗粗支 84mm十二钗,南京,烤烟型,8mg,,0.8mg,8mg,84mm,,,纸质硬盒,金,红,,20,￥36元,￥360元,6901028062381,6901028062398,,,,,,,,,,,,,
2374,传统烟,大陆,钻石,钻石(银),钻石,烤烟型,11mg,,0.9mg,11mg,,,,纸质硬盒,银,金,,20,￥10元,￥100元,6901028250757,,,,,,,,,,,,,,
2375,传统烟,大陆,钻石,钻石(硬中国红),钻石,烤烟型,8mg,,0.8mg,10mg,,,,纸质硬盒,红,金,,20,￥15元,￥150元,6901028079365,6901028079372,,,,,,,,,,,,,
2376,传统烟,大陆,黄金叶,黄金叶(南阳),黄金叶,烤烟型,10mg,,1.0mg,10mg,84mm,,,纸质软包,红,金,,20,￥16元,￥160元,6901028167659,6901028163293,,,,,,,,,,,,,
2377,传统烟,大陆,将军,将军(格调100)??将军格调100,将军,烤烟型,11mg,,1.0mg,13mg,100mm,,,纸质软包,深蓝,金,,20,￥19元,￥190元,6901028150774,6901028150804,,,,,,,,,,,,,
2378,传统烟,大陆,泰山,泰山(双马),泰山,混合型,8mg,,0.8mg,10mg,84mm,,,纸质软包,白,红,,,￥20元,￥200元,6901028159869,6901028159876,,,,,,,,,,,,,
2379,传统烟,大陆,贵烟,贵烟(黄金方),贵烟,烤烟型,10mg,,1.0mg,12mg,84mm,,,纸质硬盒,紫,金,,20,￥18元,￥180元,6901028102568,6901028102575,,,,,,,,,,,,,
2380,传统烟,大陆,黄鹤楼,黄鹤楼(福禄寿禧)禄,黄鹤楼,烤烟型,6mg,,0.6mg,6mg,,,,纸质硬盒,红,金,,20,￥80元,￥800元,6901028219945,6901028219952,,,,,,,,,,,,,
2381,传统烟,大陆,黄鹤楼,黄鹤楼(福禄寿禧)寿,黄鹤楼,烤烟型,6mg,,0.6mg,6mg,,,,纸质硬盒,红,金,,20,￥80元,￥800元,6901028219945,6901028219952,,,,,,,,,,,,,
2382,传统烟,大陆,娇子,娇子(X金桂)??娇子大X金桂,娇子,烤烟型,6mg,,0.7mg,6mg,94mm,,,纸质硬盒,橙,金,,20,￥32元,￥320元,6901028032230,6901028032247,,,,,,,,,,,,,
2383,传统烟,大陆,娇子,娇子(X玫瑰)??娇子大X玫瑰,娇子,烤烟型,7mg,,0.8mg,7mg,94mm,,,纸质硬盒,黑,金,10,20,￥22元,￥220元,6901028032261,6901028032278,,,,,,,,,,,,,
2384,传统烟,大陆,贵烟,贵烟(印第安火种),贵烟,烤烟型,11mg,,1.2mg,12mg,84mm,30mg,,纸质硬盒,暗金色,棕色,10,20,￥160元,￥1000元,6901028102261,6901028102278,,,,,,,,,,,,,
2385,传统烟,大陆,黄鹤楼,黄鹤楼(硬长论道)8mg,黄鹤楼,烤烟型,8mg,,0.8mg,9mg,,,,纸质软包,,,,,,,6901028185424,,,,,,,,,,,,,,
2386,传统烟,大陆,七匹狼,七匹狼(厦门),七匹狼,烤烟型,11mg,,1.0mg,11mg,84mm,27mm,24mm,纸质硬盒,红,金,10,20,￥26元,￥260元,6901028141727,6901028141734,,,,,,,,,,,,,
2387,传统烟,大陆,七匹狼,七匹狼(鸿运),七匹狼,烤烟型,8mg,,0.8mg,9mg,84mm,27mm,24mm,纸质硬盒,浅黄,褐,,20,￥15元,￥150元,6901028142212,6901028142229,,,,,,,,,,,,,
2388,传统烟,国外,Marlboro,万宝路(冰蓝)中免版,Marlboro,混合型,8mg,,0.6mg,8mg,,,,纸质硬盒,,,,,,,7622100987024,,,,,,,,,,,,,,
2389,传统烟,国外,Marlboro,万宝路(冰蓝爆珠)香港版,Marlboro,混合型,,,,,,,,纸质硬盒,黑,蓝,,20,,,7622100981398,,,,,,,,,,,,,,
2390,传统烟,国外,PARLIAMENT(百乐门),百乐门夜蓝(蒙古含税版)??PARLIAMENT Night Blue??PARLIAMENT 百乐门,PARLIAMENT(百乐门),混合型,10mg,,0.8mg,,84mm,23mm,,纸质硬盒,白,蓝,,20,,,48741941,,,,,,,,,,,,,,
2391,传统烟,大陆,中华,中华(大中华),中华,烤烟型,8mg,,0.8mg,9mg,84mm,,,纸质软包,红,金,,20,￥100元,￥1000元,6901028074131,6901028074148,,,,,,,,,,,,,
2392,传统烟,大陆,黄山,黄山(新概念)硬??黄山硬新概念,黄山,烤烟型,8mg,,0.9mg,9mg,84mm,,,纸质硬盒,粉,银,,20,￥28元,￥280元,6901028223058,6901028223041,,,,,,,,,,,,,
2393,传统烟,大陆,黄鹤楼,黄鹤楼(喜相逢·喜上眉梢)软??软喜上眉梢,黄鹤楼,烤烟型,5.8mg,,0.6mg,5.8mg,74mm,,,纸质软包,金,红,,20,￥80元,￥800元,6901028185349,6901028185356,,,,,,,,,,,,,
2394,传统烟,大陆,黄鹤楼,黄鹤楼(为了谁·长彩)软短,黄鹤楼,烤烟型,7mg,,0.7mg,7mg,,,,纸质软包,褐,浅黄,,20,￥100元,￥1000元,6901028185349,6901028185356,,,,,,,,,,,,,
2395,传统烟,大陆,利群,利群(硬富春山居),利群,烤烟型,5mg,,0.5mg,7mg,84mm,,,纸质硬盒,浅棕,红,,20,,,6901028118255,,,,,,,,,,,,,,
2396,传统烟,大陆,贵烟,贵烟(多彩)软??软多彩,贵烟,烤烟型,10mg,,0.9mg,12mg,84mm,34mm,,纸质软包,棕黄,金,,20,￥11元,￥110元,6901028102506,6901028102698,,,,,,,,,,,,,
2397,传统烟,大陆,黄鹤楼,黄鹤楼(思博)软??软思博,黄鹤楼,烤烟型,1mg,,0.1mg,1mg,74mm,,,纸质软包,白,橙,,20,￥100元,￥1000元,6901028179058,6901028179065,,,,,,,,,,,,,
2398,传统烟,大陆,黄鹤楼,黄鹤楼(SX三峡)??三峡黄鹤楼,黄鹤楼,烤烟型,8mg,,0.8mg,9mg,,,,纸质硬盒,,,,20,￥50元,￥500元,6901028185318,,,,,,,,,,,,,,
2399,传统烟,大陆,万宝路(国产),万宝路(软金)??万宝路,万宝路(国产),混合型,8mg,,0.6mg,9mg,84mm,27mm,,纸质软包,白,金,,,￥20元,￥190元,6901028142120,6901028142137,,,,,,,,,,,,,
2400,传统烟,大陆,泰山,泰山(红秀),泰山,烤烟型,8mg,,0.8mg,9mg,84mm,,,纸质硬盒,红,黄,,20,￥22元,￥220元,6901028159593,6901028159609,,,,,,,,,,,,,
2401,传统烟,国外,ESSE(爱喜),爱喜(银松金叶)中版ESSE Golden Leaf (China)??ESSE 爱喜,ESSE(爱喜),混合型,3mg,,0.3mg,2mg,100mm,,,纸质硬盒,黑,银,10,20,￥18元,￥180元,8801116001392,8801116001408,,,,,,,,,,,,,
2402,传统烟,国外,ESSE(爱喜),ESSE特醇(4.5MG)??ESSE LIGHTS??ESSE 爱喜,ESSE(爱喜),混合型,4.5mg,,,,,,,纸质硬盒,白,蓝,,20,,,,,,,,,,,,,,,,,
2403,传统烟,国外,ESSE(爱喜),ESSE(black)??ESSE black 4mg??ESSE 爱喜,ESSE(爱喜),混合型,4mg,,,,,,,纸质硬盒,黑,银,,20,,,8801116001941,,,,,,,,,,,,,,
2404,传统烟,国外,THIS,THIS(plus)??THIS plus 5.5MG THIS(plus)韩国免税版??THIS,THIS,混合型,5.5mg,,0.6mg,,85mm,25mg,,纸质硬盒,浅棕,黑,,20,,,,,,,,,,,,,,,,,
2405,传统烟,国外,THIS,THIS(real)??THIS real 6.5mg??THIS,THIS,混合型,6.5mg,,,,,,,纸质硬盒,浅棕,黑,,20,,,,,,,,,,,,,,,,,
2406,传统烟,国外,THIS,THIS(wild)??THIS wild 8MG??THIS,THIS,混合型,8mg,,,,,,,纸质硬盒,深蓝,白,,20,,,,,,,,,,,,,,,,,
2407,传统烟,国外,THIS,THIS(6.5mg)韩国免税版??韩免THIS 6.5毫克??THIS,THIS,混合型,6.5mg,,,,,,,纸质硬盒,蓝,白,,20,,,88006628,,,,,,,,,,,,,,
2408,传统烟,国外,THE ONE,THE ONE(blue)??THE ONE blue 1MG??THE ONE,THE ONE,混合型,1mg,,,,,,,纸质硬盒,白,蓝,,20,,,,,,,,,,,,,,,,,
2409,传统烟,国外,THE ONE,THE ONE(etipac)??THE ONE etipac 1毫克??THE ONE,THE ONE,混合型,1mg,,,,,,,纸质硬盒,白,蓝,,20,,,,,,,,,,,,,,,,,
2410,传统烟,国外,THE ONE,THE ONE(IMPACT)??THE ONE IMPACT 1mg??THE ONE,THE ONE,混合型,1mg,,,,,,,纸质硬盒,蓝,白,,20,,,,,,,,,,,,,,,,,
2411,传统烟,国外,THE ONE,THE ONE(org)??THE ONE org 0.5mg??THE ONE,THE ONE,混合型,0.5mg,,,,,,,纸质硬盒,白,橙,,20,,,,,,,,,,,,,,,,,
2412,传统烟,国外,THE ONE,THE ONE(white)??THE ONE white 0.1mg??THE ONE,THE ONE,混合型,0.1mg,,,,,,,纸质硬盒,白,灰,,20,,,,,,,,,,,,,,,,,
2413,传统烟,国外,RAISON(韩国猫),RAISON(Aero)1mg??RAISON Aero 1毫克??RAISON 韩国猫,RAISON(韩国猫),混合型,1mg,,,,,,,纸质硬盒,白,蓝,,20,,,,,,,,,,,,,,,,,
2414,传统烟,国外,RAISON(韩国猫),RAISON(Aero)5mg??RAISON Aero 5毫克??RAISON 韩国猫,RAISON(韩国猫),混合型,5mg,,,,,,,纸质硬盒,白,红,,20,,,,,,,,,,,,,,,,,
2415,传统烟,国外,RAISON(韩国猫),RAISON(black)??RAISON black 1毫克 韩国猫黑??RAISON 韩国猫,RAISON(韩国猫),混合型,1mg,,,,,,,纸质硬盒,白,黑,,20,,,,,,,,,,,,,,,,,
2416,传统烟,国外,RAISON(韩国猫),RAISON(black)korea 1mg??RAISON black 韩版1毫克 韩国猫韩版黑??RAISON 韩国猫,RAISON(韩国猫),混合型,1mg,,,,,,,纸质硬盒,灰,黑,,20,,,,,,,,,,,,,,,,,
2417,传统烟,国外,RAISON(韩国猫),RAISON(blue)korea 3mg??RAISON blue韩版3毫克 韩国猫韩版蓝猫??RAISON 韩国猫,RAISON(韩国猫),混合型,,,,,,,,纸质硬盒,蓝,黑,,20,,,,,,,,,,,,,,,,,
2418,传统烟,国外,RAISON(韩国猫),RAISON(fever)korea??RAISON fever korea 6毫克??RAISON 韩国猫,RAISON(韩国猫),混合型,6mg,,,,,,,纸质硬盒,红,黑,,20,,,,,,,,,,,,,,,,,
2419,传统烟,国外,RAISON(韩国猫),RAISON(green)korea??RAISON green korea 3mg 韩国猫韩版绿??RAISON 韩国猫,RAISON(韩国猫),混合型,3mg,,,,,,,纸质硬盒,绿,黑,,20,,,,,,,,,,,,,,,,,
2420,传统烟,国外,RAISON(韩国猫),RAISON(green)??RAISON green 3mg 韩国猫绿??RAISON 韩国猫,RAISON(韩国猫),混合型,3mg,,,,,,,纸质硬盒,白,绿,,20,,,,,,,,,,,,,,,,,
2421,传统烟,国外,BOHEM(宝亨),BOHEM(mojito Double)??BOHEM mojito Double 6mg,BOHEM(宝亨),混合型,6mg,,,,,,,纸质硬盒,蓝,绿,,20,,,,,,,,,,,,,,,,,
2422,传统烟,国外,BOHEM(宝亨),BOHEM(1mg)??BOHEM 1毫克,BOHEM(宝亨),混合型,1mg,,,,,,,纸质硬盒,浅黄,棕,,20,,,,,,,,,,,,,,,,,
2423,传统烟,国外,BOHEM(宝亨),BOHEM(5mg)??BOHEM 5毫克,BOHEM(宝亨),混合型,5mg,,,,,,,纸质硬盒,棕,浅黄,,20,,,,,,,,,,,,,,,,,
2424,传统烟,国外,BOHEM(宝亨),BOHEM(6mg)??BOHEM 6毫克,BOHEM(宝亨),混合型,6mg,,,,,,,纸质硬盒,黑,棕,,20,,,,,,,,,,,,,,,,,
2425,传统烟,国外,BOHEM(宝亨),BOHEM(薄荷)??BOHEM薄荷6毫克,BOHEM(宝亨),混合型,6mg,,,,,,,纸质硬盒,深绿,浅绿,,20,,,,,,,,,,,,,,,,,
2426,传统烟,大陆,双喜,双喜(硬吉祥好日子),双喜,烤烟型,10mg,,0.8mg,12mg,,,,纸质硬盒,红,金,10,20,￥1330,￥130元,6901028942843,6901028942850,,,,,,,,,,,,,
2427,传统烟,大陆,猴王,猴王(软紫),猴王,烤烟型,11mg,,0.7mg,14mg,84mm,,,纸质软包,紫红,金,,20,￥2.5元,￥25元,6901028936347,6901028936354,,,,,,,,,,,,,
2428,传统烟,国外,ESSE(爱喜),ESSE(blend)??ESSE blend 3MG??ESSE 爱喜,ESSE(爱喜),混合型,3mg,,,,,,,纸质硬盒,白,橙,,20,,,,,,,,,,,,,,,,,
2429,传统烟,国外,ESSE(爱喜),ESSE(field)??ESSE field 2.5毫克??ESSE 爱喜,ESSE(爱喜),混合型,2.5mg,,,,,,,纸质硬盒,白,蓝,,20,,,,,,,,,,,,,,,,,
2430,传统烟,国外,ESSE(爱喜),ESSE(gold)??ESSE gold 3.5毫克 金爱喜??ESSE 爱喜,ESSE(爱喜),混合型,3.5mg,,,,,,,纸质硬盒,金,棕,,20,,,,,,,,,,,,,,,,,
2431,传统烟,国外,ESSE(爱喜),ESSE(silver)??ESSE silver 1毫克 银爱喜??ESSE 爱喜,ESSE(爱喜),混合型,1mg,,,,,,,纸质硬盒,银,银,,20,,,,,,,,,,,,,,,,,
